transaction_id,session_id,user_id,timestamp,amount,recipient_id,recipient_is_new,hour_of_day,day_of_week
T268621,S268621,U104640,2026-07-31 17:45:14.893315,5491.641733602243,R231105,False,17,4
T268622,S268622,U104640,2026-08-03 05:03:35.025653,7520.995258396726,R703474,False,5,0
T268623,S268623,U104640,2026-08-03 23:34:47.334344,3903.448904930483,R231105,False,23,0
T268624,S268624,U104640,2026-08-08 13:17:37.115535,10849.338436000655,R319010,False,13,5
T268625,S268625,U104640,2026-08-11 22:26:32.079069,5563.462307712455,R703474,False,22,1
T268626,S268626,U104640,2026-08-13 22:52:59.456189,8336.38645529569,R319010,False,22,3
T268627,S268627,U104640,2026-08-14 15:26:54.229214,7148.729275012688,R231105,False,15,4
T268628,S268628,U104640,2026-08-22 16:38:40.756672,3283.2953591176024,R319010,False,16,5
T268629,S268629,U104640,2026-08-23 11:50:36.672975,5385.196115866262,R231105,False,11,6
T268630,S268630,U104640,2026-08-25 16:50:07.470994,4328.745680538183,R231105,False,16,1
T268631,S268631,U104640,2026-08-26 14:10:39.032816,6876.074078421501,R231105,False,14,2
T268632,S268632,U104641,2026-06-04 17:42:48.722168,3487.532389419979,R669106,False,17,3
T268633,S268633,U104641,2026-06-08 11:07:29.223522,1893.7939696009378,R795050,True,11,0
T268634,S268634,U104641,2026-06-11 08:45:51.138149,4565.116499490729,R508010,False,8,3
T268635,S268635,U104641,2026-06-12 08:04:17.931137,2806.667655353278,R472112,False,8,4
T268636,S268636,U104641,2026-06-14 14:27:10.813760,2627.5538436484962,R508010,False,14,6
T268637,S268637,U104641,2026-06-15 13:47:02.634245,3886.551373517508,R508010,False,13,0
T268638,S268638,U104641,2026-06-25 20:13:27.481957,3328.6284768101605,R152474,False,20,3
T268639,S268639,U104641,2026-06-26 21:25:56.939610,3103.016791699258,R224965,False,21,4
T268640,S268640,U104641,2026-06-30 14:38:07.836337,2827.2111197393588,R224965,False,14,1
T268641,S268641,U104641,2026-07-07 06:21:50.372018,2999.051225456489,R502770,True,6,1
T268642,S268642,U104641,2026-07-08 05:14:03.795944,3266.0634817125574,R472112,False,5,2
T268643,S268643,U104641,2026-07-08 16:19:58.598586,2767.7983183517467,R508010,False,16,2
T268644,S268644,U104641,2026-07-12 07:39:56.139336,3478.816312270883,R115979,True,7,6
T268645,S268645,U104641,2026-07-12 08:54:27.211683,2587.1651509856156,R224965,False,8,6
T268646,S268646,U104641,2026-07-21 20:18:44.348209,1640.026738015896,R669106,False,20,1
T268647,S268647,U104641,2026-07-22 23:46:08.840654,4925.188242383775,R508010,False,23,2
T268648,S268648,U104641,2026-07-30 22:15:03.666757,1621.3205218950066,R522856,False,22,3
T268649,S268649,U104641,2026-08-03 09:03:14.261090,3977.778347273105,R224965,False,9,0
T268650,S268650,U104641,2026-08-09 17:25:24.395005,2406.3232513340995,R522856,False,17,6
T268651,S268651,U104641,2026-08-11 20:48:02.342898,1852.3538728094127,R508010,False,20,1
T268652,S268652,U104641,2026-08-19 01:22:24.459120,1666.3716263166516,R508010,False,1,2
T268653,S268653,U104641,2026-08-26 01:20:34.315359,3341.130362301533,R249303,True,1,2
T268654,S268654,U104641,2026-08-26 18:10:14.047669,3531.1381062656674,R152474,False,18,2
T268655,S268655,U104641,2026-08-27 00:23:35.781918,1959.8476196872057,R522856,False,0,3
T268656,S268656,U104641,2026-08-29 08:35:54.713418,1109.59793552187,R669106,False,8,5
T268657,S268657,U104641,2026-08-29 16:44:34.666453,2288.4215367608185,R472112,False,16,5
T268658,S268658,U104642,2026-06-02 09:01:34.805449,8522.601712739968,R369554,False,9,1
T268659,S268659,U104642,2026-06-07 02:21:56.410070,3865.1735123812437,R101595,False,2,6
T268660,S268660,U104642,2026-06-11 21:00:02.373093,2361.654953181394,R133933,False,21,3
T268661,S268661,U104642,2026-06-15 16:48:33.533440,4357.224023619454,R101595,False,16,0
T268662,S268662,U104642,2026-06-16 20:15:38.036768,4839.642930487596,R549921,False,20,1
T268663,S268663,U104642,2026-06-17 05:12:08.373167,5523.58794493809,R549921,False,5,2
T268664,S268664,U104642,2026-06-19 11:48:30.225305,5727.405455213726,R133933,False,11,4
T268665,S268665,U104642,2026-06-26 23:01:09.862340,6347.96532646806,R973784,True,23,4
T268666,S268666,U104642,2026-06-27 22:11:43.086118,6902.615110912761,R369554,False,22,5
T268667,S268667,U104642,2026-07-01 00:18:43.575037,4979.597983933828,R101595,False,0,2
T268668,S268668,U104642,2026-07-01 01:59:32.898783,3837.2572744809077,R101595,False,1,2
T268669,S268669,U104642,2026-07-06 09:09:36.985575,3514.215436839954,R101595,False,9,0
T268670,S268670,U104642,2026-07-13 01:35:24.515178,7915.301997046435,R101595,False,1,0
T268671,S268671,U104642,2026-07-15 20:53:23.389523,4591.435948447495,R369554,False,20,2
T268672,S268672,U104642,2026-07-20 09:16:44.581048,4783.195976040545,R133933,False,9,0
T268673,S268673,U104642,2026-07-21 22:32:14.272505,7119.708515747435,R549921,False,22,1
T268674,S268674,U104642,2026-07-22 16:03:24.256893,6519.288985988264,R101595,False,16,2
T268675,S268675,U104642,2026-07-24 13:41:37.717384,4785.791601492846,R549921,False,13,4
T268676,S268676,U104642,2026-07-30 10:31:06.519848,3844.3554976852074,R101595,False,10,3
T268677,S268677,U104642,2026-07-31 11:39:34.259013,5374.137247006834,R369554,False,11,4
T268678,S268678,U104642,2026-08-01 02:53:04.702910,3605.4044806788806,R199157,True,2,5
T268679,S268679,U104642,2026-08-06 09:40:40.832769,7003.359578490962,R369554,False,9,3
T268680,S268680,U104642,2026-08-07 08:22:26.778689,2928.977558814291,R101595,False,8,4
T268681,S268681,U104642,2026-08-08 01:39:54.781359,5872.967221867186,R549921,False,1,5
T268682,S268682,U104642,2026-08-08 12:54:25.699287,2843.5263548411885,R369554,False,12,5
T268683,S268683,U104642,2026-08-18 03:04:54.261696,11188.275840491566,R549921,False,3,1
T268684,S268684,U104642,2026-08-26 10:41:02.360519,5419.803216574315,R133933,False,10,2
T268685,S268685,U104643,2026-06-01 21:24:34.258391,3133.3743577727755,R532694,False,21,0
T268686,S268686,U104643,2026-06-03 04:06:46.280806,7832.588413166375,R532694,False,4,2
T268687,S268687,U104643,2026-06-08 12:34:52.389019,5983.818115958789,R532694,False,12,0
T268688,S268688,U104643,2026-06-09 10:44:09.179878,2033.7619072885825,R532694,False,10,1
T268689,S268689,U104643,2026-06-10 14:03:21.628867,3286.228600786444,R579165,False,14,2
T268690,S268690,U104643,2026-06-11 05:47:39.840872,3096.991344797825,R532694,False,5,3
T268691,S268691,U104643,2026-06-11 13:49:06.503599,2390.613904800822,R532694,False,13,3
T268692,S268692,U104643,2026-06-12 00:58:16.755983,10544.040221948382,R532694,False,0,4
T268693,S268693,U104643,2026-06-13 20:30:48.157499,2046.3904923587213,R532694,False,20,5
T268694,S268694,U104643,2026-06-16 01:48:38.770940,4700.275626389697,R579165,False,1,1
T268695,S268695,U104643,2026-06-16 20:15:52.806774,3480.535920465556,R532694,False,20,1
T268696,S268696,U104643,2026-06-17 10:56:00.227239,1524.9170320538253,R532694,False,10,2
T268697,S268697,U104643,2026-06-19 13:58:51.925226,3439.4343860637437,R532694,False,13,4
T268698,S268698,U104643,2026-06-20 13:46:03.539657,3171.501689668398,R532694,False,13,5
T268699,S268699,U104643,2026-06-22 23:49:42.811123,4703.26758408852,R532694,False,23,0
T268700,S268700,U104643,2026-06-24 21:22:56.466916,2946.5244980366,R579165,False,21,2
T268701,S268701,U104643,2026-06-25 01:14:49.902305,1962.0081071349293,R532694,False,1,3
T268702,S268702,U104643,2026-06-25 13:37:11.924824,2491.3077717476576,R579165,False,13,3
T268703,S268703,U104643,2026-06-25 18:16:57.826686,6883.614579183193,R532694,False,18,3
T268704,S268704,U104643,2026-06-28 08:57:52.081884,3946.63064630538,R579165,False,8,6
T268705,S268705,U104643,2026-06-28 18:57:51.712937,2209.815595579511,R532694,False,18,6
T268706,S268706,U104643,2026-07-02 21:24:49.580042,3282.837231761278,R579165,False,21,3
T268707,S268707,U104643,2026-07-03 14:03:31.736913,2239.0572656031427,R579165,False,14,4
T268708,S268708,U104643,2026-07-03 20:42:49.332448,2124.293156008706,R532694,False,20,4
T268709,S268709,U104643,2026-07-05 07:22:11.486118,1369.8195380800737,R505552,True,7,6
T268710,S268710,U104643,2026-07-05 21:01:29.716584,1278.9440629678138,R579165,False,21,6
T268711,S268711,U104643,2026-07-14 00:25:44.174097,2535.3622530788007,R532694,False,0,1
T268712,S268712,U104643,2026-07-14 08:19:32.404239,2524.4344452767295,R579165,False,8,1
T268713,S268713,U104643,2026-07-15 12:17:57.093413,3256.346578813261,R532694,False,12,2
T268714,S268714,U104643,2026-07-17 13:17:25.822712,3793.310710540676,R532694,False,13,4
T268715,S268715,U104643,2026-07-18 04:55:05.391828,3824.1401893923967,R579165,False,4,5
T268716,S268716,U104643,2026-07-18 19:21:31.640536,2273.8368578391082,R532694,False,19,5
T268717,S268717,U104643,2026-07-19 09:29:37.472568,4187.645988820918,R579165,False,9,6
T268718,S268718,U104643,2026-07-21 08:07:14.441382,1526.0001527519955,R579165,False,8,1
T268719,S268719,U104643,2026-07-24 20:02:57.296172,2382.1727800482886,R579165,False,20,4
T268720,S268720,U104643,2026-07-25 15:11:56.185425,2955.2322324156894,R532694,False,15,5
T268721,S268721,U104643,2026-07-26 13:59:21.897043,3363.23736654811,R972435,True,13,6
T268722,S268722,U104643,2026-07-28 17:35:41.231718,3477.738596114669,R579165,False,17,1
T268723,S268723,U104643,2026-07-29 05:40:27.347405,5644.607157711473,R579165,False,5,2
T268724,S268724,U104643,2026-08-01 19:59:53.866020,9353.751175429823,R532694,False,19,5
T268725,S268725,U104643,2026-08-02 01:41:24.460042,4995.060078932167,R532694,False,1,6
T268726,S268726,U104643,2026-08-04 06:06:49.497480,2376.6697551890793,R532694,False,6,1
T268727,S268727,U104643,2026-08-05 13:34:47.846064,4723.672321174895,R579165,False,13,2
T268728,S268728,U104643,2026-08-08 01:16:55.880434,2238.6729388275467,R579165,False,1,5
T268729,S268729,U104643,2026-08-10 13:47:44.392002,2571.098162298548,R579165,False,13,0
T268730,S268730,U104643,2026-08-12 23:30:07.813181,3696.2989667858037,R579165,False,23,2
T268731,S268731,U104643,2026-08-14 17:49:06.818708,4438.28400389831,R532694,False,17,4
T268732,S268732,U104643,2026-08-15 12:11:59.779474,4199.594229485627,R579165,False,12,5
T268733,S268733,U104643,2026-08-17 00:48:18.265460,1919.4939418930912,R532694,False,0,0
T268734,S268734,U104643,2026-08-17 19:47:32.358763,3694.968114269997,R541174,True,19,0
T268735,S268735,U104643,2026-08-17 21:43:15.634050,1664.332046488731,R579165,False,21,0
T268736,S268736,U104643,2026-08-18 02:00:06.791838,4685.7586824614455,R532694,False,2,1
T268737,S268737,U104643,2026-08-18 23:13:32.507626,2220.7378073252494,R532694,False,23,1
T268738,S268738,U104643,2026-08-20 21:28:36.678534,4736.360701977692,R532694,False,21,3
T268739,S268739,U104643,2026-08-21 03:50:01.748000,2708.416735780279,R299068,True,3,4
T268740,S268740,U104643,2026-08-22 12:07:55.996985,5225.242358456073,R532694,False,12,5
T268741,S268741,U104643,2026-08-30 08:30:05.182219,2941.445276032529,R532694,False,8,6
T268742,S268742,U104644,2026-06-02 00:00:11.478611,2900.224131665432,R274027,False,0,1
T268743,S268743,U104644,2026-06-03 13:43:06.914753,3320.515276200354,R328107,False,13,2
T268744,S268744,U104644,2026-06-05 07:42:34.781776,9353.254538150564,R606818,False,7,4
T268745,S268745,U104644,2026-06-05 18:18:31.636320,5860.4420274464555,R384750,True,18,4
T268746,S268746,U104644,2026-06-06 02:09:44.248153,8067.29776262463,R939015,True,2,5
T268747,S268747,U104644,2026-06-06 05:23:02.404979,11409.292604819017,R737533,False,5,5
T268748,S268748,U104644,2026-06-07 08:50:38.783298,5588.415910188959,R737533,False,8,6
T268749,S268749,U104644,2026-06-07 20:36:00.724175,8377.783816702304,R737533,False,20,6
T268750,S268750,U104644,2026-06-13 18:26:42.755729,6355.866689803126,R274027,False,18,5
T268751,S268751,U104644,2026-06-17 17:09:57.234443,5755.879008099761,R274027,False,17,2
T268752,S268752,U104644,2026-06-19 03:24:50.771011,9966.41837018904,R606818,False,3,4
T268753,S268753,U104644,2026-06-20 09:25:08.018462,3981.1889046548467,R274027,False,9,5
T268754,S268754,U104644,2026-06-23 22:02:55.042913,6933.89258575963,R737533,False,22,1
T268755,S268755,U104644,2026-06-26 08:08:47.902714,8959.958884270643,R737533,False,8,4
T268756,S268756,U104644,2026-06-27 10:46:47.910891,11857.362617857081,R737533,False,10,5
T268757,S268757,U104644,2026-06-28 06:31:37.669009,12975.606223378345,R274027,False,6,6
T268758,S268758,U104644,2026-06-28 11:05:23.246768,7597.445110960236,R328107,False,11,6
T268759,S268759,U104644,2026-06-30 23:21:36.103075,5269.647530877643,R606818,False,23,1
T268760,S268760,U104644,2026-07-02 14:43:06.021853,3274.0521056699813,R328107,False,14,3
T268761,S268761,U104644,2026-07-02 17:24:46.478490,9643.583052851998,R606818,False,17,3
T268762,S268762,U104644,2026-07-04 10:35:39.171108,4866.585716715287,R328107,False,10,5
T268763,S268763,U104644,2026-07-09 00:46:23.841581,7362.885212465689,R737533,False,0,3
T268764,S268764,U104644,2026-07-10 09:59:13.337535,13886.817365458242,R737533,False,9,4
T268765,S268765,U104644,2026-07-10 23:50:18.577066,6302.7525341381615,R606818,False,23,4
T268766,S268766,U104644,2026-07-11 23:15:49.141609,9906.520287863323,R328107,False,23,5
T268767,S268767,U104644,2026-07-14 08:04:04.901718,15070.824613771194,R737533,False,8,1
T268768,S268768,U104644,2026-07-15 17:25:19.778413,6651.432764557856,R606818,False,17,2
T268769,S268769,U104644,2026-07-15 22:52:24.354322,7519.02816594725,R737533,False,22,2
T268770,S268770,U104644,2026-07-17 11:35:07.131520,5305.891717860782,R274027,False,11,4
T268771,S268771,U104644,2026-07-24 11:29:51.359152,8867.99001997978,R737533,False,11,4
T268772,S268772,U104644,2026-07-27 21:29:15.708627,10032.26347131226,R274027,False,21,0
T268773,S268773,U104644,2026-08-02 03:29:27.332673,3418.55542107453,R328107,False,3,6
T268774,S268774,U104644,2026-08-02 14:52:37.670696,13706.398261399905,R328107,False,14,6
T268775,S268775,U104644,2026-08-06 08:10:43.401701,9142.534723566225,R629560,True,8,3
T268776,S268776,U104644,2026-08-08 03:19:48.898529,17306.07973837294,R274027,False,3,5
T268777,S268777,U104644,2026-08-08 21:03:55.545931,7500.500923255373,R328107,False,21,5
T268778,S268778,U104644,2026-08-09 12:25:49.217239,5057.49209295843,R606818,False,12,6
T268779,S268779,U104644,2026-08-12 20:21:23.762024,8399.838939944326,R737533,False,20,2
T268780,S268780,U104644,2026-08-12 21:59:11.004532,4301.072782791956,R737533,False,21,2
T268781,S268781,U104644,2026-08-13 18:57:29.653817,9398.202563852648,R606818,False,18,3
T268782,S268782,U104644,2026-08-15 00:27:52.939270,11737.748898994098,R328107,False,0,5
T268783,S268783,U104644,2026-08-15 18:52:44.837714,7025.804381214224,R328107,False,18,5
T268784,S268784,U104644,2026-08-17 02:55:02.498176,11055.413895829277,R274027,False,2,0
T268785,S268785,U104644,2026-08-23 02:18:29.735243,7712.095475874892,R274027,False,2,6
T268786,S268786,U104644,2026-08-23 17:16:34.625106,6383.86000535274,R606818,False,17,6
T268787,S268787,U104644,2026-08-28 12:09:06.664044,4825.459210774349,R274027,False,12,4
T268788,S268788,U104644,2026-08-30 16:47:23.607388,6027.768756591933,R737533,False,16,6
T268789,S268789,U104645,2026-06-03 20:05:09.951605,608.7687267933339,R340656,False,20,2
T268790,S268790,U104645,2026-06-05 04:17:20.890848,1057.300108640658,R493688,False,4,4
T268791,S268791,U104645,2026-06-09 09:36:16.109024,1271.480801641916,R493688,False,9,1
T268792,S268792,U104645,2026-06-13 23:39:52.332514,793.0854475721447,R340656,False,23,5
T268793,S268793,U104645,2026-06-20 07:09:59.732847,1454.3613002858972,R493688,False,7,5
T268794,S268794,U104645,2026-06-22 19:40:58.565471,622.9154097594034,R174004,True,19,0
T268795,S268795,U104645,2026-06-25 09:49:58.247554,1198.9375373096555,R493688,False,9,3
T268796,S268796,U104645,2026-06-30 20:53:13.356861,1781.2920242763928,R340656,False,20,1
T268797,S268797,U104645,2026-07-05 23:15:30.403958,1589.8610980632789,R340656,False,23,6
T268798,S268798,U104645,2026-07-06 21:08:30.760532,412.1685376885303,R525758,True,21,0
T268799,S268799,U104645,2026-07-09 02:21:59.694979,822.728753335257,R503859,True,2,3
T268800,S268800,U104645,2026-07-09 21:40:05.075604,961.6636071093858,R340656,False,21,3
T268801,S268801,U104645,2026-07-10 02:33:40.955141,1761.253617004977,R340656,False,2,4
T268802,S268802,U104645,2026-07-13 17:09:23.866433,1434.56465141032,R493688,False,17,0
T268803,S268803,U104645,2026-07-15 13:25:03.553028,877.171169824773,R340656,False,13,2
T268804,S268804,U104645,2026-07-16 14:42:14.344433,1582.254952402898,R576347,True,14,3
T268805,S268805,U104645,2026-07-16 23:25:48.271603,1167.07476243811,R340656,False,23,3
T268806,S268806,U104645,2026-07-19 20:53:12.253022,851.4225152145848,R478572,True,20,6
T268807,S268807,U104645,2026-07-21 22:26:21.265442,1298.886139916932,R493688,False,22,1
T268808,S268808,U104645,2026-07-23 14:20:13.734031,1133.034406183766,R493688,False,14,3
T268809,S268809,U104645,2026-07-26 03:25:55.307427,854.3318469302287,R493688,False,3,6
T268810,S268810,U104645,2026-07-26 08:12:47.050402,771.9857358411634,R493688,False,8,6
T268811,S268811,U104645,2026-07-27 15:34:59.512989,795.5482961488156,R340656,False,15,0
T268812,S268812,U104645,2026-07-28 09:34:56.465013,1400.9856296093792,R340656,False,9,1
T268813,S268813,U104645,2026-07-31 00:26:59.978501,1461.446581179434,R493688,False,0,4
T268814,S268814,U104645,2026-07-31 06:43:31.164636,1852.7948523306627,R493688,False,6,4
T268815,S268815,U104645,2026-08-01 11:17:17.453091,1942.4735816845844,R340656,False,11,5
T268816,S268816,U104645,2026-08-02 17:43:21.881572,1114.463329690051,R832023,True,17,6
T268817,S268817,U104645,2026-08-06 00:46:03.232566,701.7137049645335,R282919,True,0,3
T268818,S268818,U104645,2026-08-09 06:49:19.087634,1132.5086809201773,R815068,True,6,6
T268819,S268819,U104645,2026-08-12 05:59:15.425089,1074.9166410987364,R493688,False,5,2
T268820,S268820,U104645,2026-08-14 11:04:26.940448,1033.090130675653,R493688,False,11,4
T268821,S268821,U104645,2026-08-16 11:22:53.220972,2125.0048613954914,R340656,False,11,6
T268822,S268822,U104645,2026-08-25 17:37:06.567035,705.2076687145811,R787404,True,17,1
T268823,S268823,U104645,2026-08-26 09:48:21.010109,2063.6343872770926,R493688,False,9,2
T268824,S268824,U104646,2026-06-07 09:57:50.354772,3761.163583574066,R373693,False,9,6
T268825,S268825,U104646,2026-06-07 15:11:23.705939,3562.63222739334,R498827,False,15,6
T268826,S268826,U104646,2026-06-13 15:47:29.143152,2969.324338436138,R625738,False,15,5
T268827,S268827,U104646,2026-06-16 03:24:58.204645,3355.721292642664,R625738,False,3,1
T268828,S268828,U104646,2026-06-16 22:25:56.661250,7587.6521124508035,R498827,False,22,1
T268829,S268829,U104646,2026-06-20 08:48:28.644743,2863.3243916786346,R373693,False,8,5
T268830,S268830,U104646,2026-06-22 00:44:37.905548,4997.637949684939,R625738,False,0,0
T268831,S268831,U104646,2026-06-22 15:01:57.999396,4133.283938611197,R625738,False,15,0
T268832,S268832,U104646,2026-06-24 01:08:52.351256,6261.208225467634,R498827,False,1,2
