user_id,channel,account_age_days,history_status,cohort_age_band,cohort_txn_band,baseline_avg_amount,baseline_hour_mode,baseline_recipient_count
U104755,app,13,cold_start,new,small,2909.5023103218077,9,2
U104756,ussd,313,established,established,small,4417.1982796915045,10,9
U104757,app,559,established,established,small,2871.0151210433714,9,3
U104758,app,310,established,established,medium,5609.448597523292,14,4
U104759,app,530,established,established,small,3030.529690266289,21,1
U104760,ussd,364,established,established,small,4142.142609017628,19,2
U104761,app,7,cold_start,new,small,1822.9207188219339,12,6
U104762,app,109,established,established,small,3262.474024866996,17,2
U104763,ussd,301,established,established,small,1680.1070549396488,17,2
U104764,app,110,established,established,small,3016.615221787398,9,6
U104765,ussd,175,established,established,medium,5782.257557191552,9,4
U104766,ussd,119,established,established,small,2533.1705293305286,14,5
U104767,app,143,established,established,small,2278.495319136339,19,3
U104768,app,683,established,established,medium,10080.698302366838,12,2
U104769,ussd,315,established,established,medium,10749.64195321242,21,2
U104770,app,398,established,established,medium,5331.398104827964,12,2
U104771,app,851,established,established,medium,8631.01433026473,21,2
U104772,ussd,8,cold_start,new,medium,5901.409692740572,17,2
U104773,ussd,386,established,established,small,866.8959362962406,12,1
U104774,ussd,119,established,established,small,4633.166619247153,19,3
U104775,ussd,472,established,established,small,1577.4802473351547,9,4
U104776,ussd,327,established,established,small,500.0,19,1
U104777,ussd,874,established,established,medium,11586.1357353467,19,6
U104778,ussd,738,established,established,small,3680.608813273955,17,9
U104779,ussd,343,established,established,small,1348.7956250244406,17,4
U104780,ussd,600,established,established,small,1407.7760081948875,17,2
U104781,ussd,83,established,1-3mo,small,4238.393771539425,17,2
U104782,app,10,cold_start,new,medium,14398.753666438024,21,1
U104783,ussd,601,established,established,medium,6970.887219868277,19,3
U104784,ussd,418,established,established,medium,9195.406651140793,9,5
U104785,app,420,established,established,small,2692.6594336060234,19,2
U104786,app,503,established,established,small,1426.0574860458125,17,8
U104787,ussd,879,established,established,medium,10441.6677670886,14,2
U104788,app,464,established,established,small,4954.387433263457,14,2
U104789,app,475,established,established,medium,5093.075063513551,12,5
U104790,app,11,cold_start,new,small,2708.1607097918195,9,4
U104791,app,87,established,1-3mo,small,3581.0625819741667,12,1
U104792,ussd,840,established,established,small,2137.7376367766306,17,1
U104793,app,469,established,established,small,2420.800126957471,14,4
U104794,app,805,established,established,medium,5373.214237300947,19,2
U104795,ussd,207,established,established,small,1980.4975930865166,9,4
U104796,app,181,established,established,medium,8634.935936686985,9,3
U104797,app,11,cold_start,new,small,3662.6609429895543,9,8
U104798,ussd,627,established,established,medium,8850.191868083495,10,3
U104799,ussd,115,established,established,medium,12429.012251371385,21,1
U104800,ussd,533,established,established,medium,7806.539659387057,17,5
U104801,ussd,153,established,established,small,2293.3928478677385,9,4
U104802,ussd,392,established,established,medium,13066.98493621912,14,5
U104803,app,271,established,established,medium,5329.288160522223,21,7
U104804,ussd,383,established,established,small,1783.5835759677545,21,4
U104805,ussd,79,established,1-3mo,small,3758.699039399176,9,1
U104806,app,137,established,established,small,4988.986104747075,12,5
U104807,ussd,364,established,established,small,3808.7314092756733,19,3
U104808,app,433,established,established,medium,8081.82936770887,10,2
U104809,ussd,63,established,1-3mo,medium,10958.067051343349,21,13
U104810,ussd,729,established,established,small,950.109576959083,17,8
U104811,ussd,529,established,established,small,3927.8118259355983,12,3
U104812,app,323,established,established,small,1100.8527156841017,14,2
U104813,ussd,370,established,established,medium,6966.405764441851,14,2
U104814,ussd,399,established,established,medium,14292.138015609962,17,2
U104815,app,219,established,established,medium,18111.87021389129,12,2
U104816,app,443,established,established,small,3416.6819776292286,19,2
U104817,ussd,499,established,established,medium,16993.610051920754,12,2
U104818,app,879,established,established,small,2510.385722248115,10,1
U104819,ussd,371,established,established,small,1665.9849161010682,21,4
U104820,ussd,773,established,established,medium,25169.144565626877,17,3
U104821,app,13,cold_start,new,small,1832.2470538815396,19,2
U104822,ussd,564,established,established,medium,8008.075237888866,9,3
U104823,app,758,established,established,small,3349.9943656871906,17,5
U104824,ussd,571,established,established,small,4548.03090077609,21,3
U104825,ussd,183,established,established,small,4627.4314186636375,14,4
U104826,app,723,established,established,medium,14640.658146197313,17,2
U104827,ussd,470,established,established,medium,6528.211397095562,10,2
U104828,ussd,433,established,established,medium,9981.617733609395,19,1
U104829,ussd,766,established,established,small,2988.820509176968,19,2
U104830,app,201,established,established,medium,6636.022158019136,19,3
U104831,ussd,357,established,established,medium,9610.991011440066,14,4
U104832,ussd,666,established,established,medium,9051.95748586524,19,4
U104833,app,64,established,1-3mo,medium,9102.446296107646,21,1
U104834,ussd,487,established,established,small,4267.0558871476405,14,2
U104835,app,84,established,1-3mo,small,4916.878818085961,12,2
U104836,ussd,561,established,established,small,4121.944062098323,19,4
U104837,app,230,established,established,small,2029.6966500199371,21,3
U104838,ussd,414,established,established,small,4763.2986482316055,17,6
U104839,app,386,established,established,small,2415.3867652626273,9,8
U104840,app,690,established,established,medium,9737.893139082611,14,3
U104841,ussd,126,established,established,small,1820.431327002868,14,11
U104842,ussd,86,established,1-3mo,medium,5335.440395090747,10,2
U104843,ussd,486,established,established,small,3747.1458151013517,9,2
U104844,ussd,538,established,established,small,2058.5473276412317,10,3
U104845,app,214,established,established,medium,6674.984073899659,14,3
U104846,ussd,774,established,established,medium,17387.456991511754,14,5
U104847,app,347,established,established,medium,8535.098169332516,17,4
U104848,app,873,established,established,medium,6681.794639023192,17,3
U104849,ussd,898,established,established,medium,5282.763247908502,9,3
U104850,ussd,874,established,established,medium,5148.210814616582,10,5
U104851,app,887,established,established,medium,17195.133508027724,14,2
U104852,app,595,established,established,medium,7401.285479043684,10,2
U104853,ussd,106,established,established,small,3769.22479117449,9,2
U104854,app,794,established,established,medium,5411.950702989419,9,4
U104855,app,676,established,established,small,2200.6349767100423,12,3
U104856,app,549,established,established,small,2417.445480340448,19,3
U104857,app,803,established,established,small,4037.77754054859,19,4
U104858,app,449,established,established,small,1125.2671409922896,14,2
U104859,ussd,123,established,established,small,4065.3831383830993,10,5
U104860,app,11,cold_start,new,small,1088.1503606708986,14,6
U104861,ussd,127,established,established,medium,5358.870378213499,19,5
U104862,ussd,562,established,established,medium,8544.33953414955,12,1
U104863,ussd,867,established,established,small,888.4522567954485,9,4
U104864,ussd,443,established,established,small,1558.4216110691582,14,4
U104865,ussd,719,established,established,medium,6099.505852326184,19,2
U104866,ussd,322,established,established,medium,19428.56654616589,17,1
U104867,ussd,2,cold_start,new,small,2058.781315073838,14,2
U104868,ussd,533,established,established,small,1129.4781456946507,19,3
U104869,ussd,865,established,established,small,1532.9828775373653,10,1
U104870,ussd,535,established,established,medium,5089.548421937079,17,3
U104871,app,10,cold_start,new,small,1350.8863892290653,19,2
U104872,ussd,769,established,established,medium,8434.521133088778,10,2
U104873,ussd,128,established,established,medium,7824.696336292902,12,3
U104874,app,123,established,established,medium,5241.63720703373,12,4
U104875,ussd,683,established,established,small,891.3681198194624,9,1
U104876,app,12,cold_start,new,large,36375.96374925859,19,4
U104877,app,786,established,established,small,2559.869442471807,12,3
U104878,ussd,191,established,established,small,4390.963340450121,12,3
U104879,app,236,established,established,small,3327.6114066609257,9,2
U104880,app,373,established,established,medium,6513.843255811587,12,14
U104881,app,191,established,established,small,4771.146994191177,10,4
U104882,ussd,4,cold_start,new,small,4732.268768663234,10,2
U104883,app,648,established,established,medium,6871.6634680672605,10,4
U104884,ussd,461,established,established,small,2755.7087653690796,19,2
U104885,ussd,799,established,established,small,2695.4675513179814,14,12
U104886,ussd,406,established,established,medium,9238.04049219373,19,3
U104887,ussd,109,established,established,medium,7413.72292575176,10,5
U104888,ussd,217,established,established,small,3342.206940150703,21,7
U104889,app,460,established,established,medium,8878.995020654793,14,5
U104890,ussd,659,established,established,medium,19395.476775384093,19,3
U104891,ussd,754,established,established,medium,16158.727199482037,9,2
U104892,app,880,established,established,small,3242.8820439118113,19,6
U104893,app,404,established,established,medium,20949.690161337934,17,5
U104894,ussd,342,established,established,medium,6266.567575320992,14,2
U104895,app,205,established,established,medium,27270.540841428377,21,1
U104896,ussd,254,established,established,medium,5548.246706377803,10,3
U104897,app,628,established,established,small,1226.144607353209,21,3
U104898,ussd,243,established,established,medium,5067.849082183644,21,7
U104899,app,387,established,established,small,1018.080647890904,9,5
U104900,ussd,10,cold_start,new,small,1646.585156142915,12,3
U104901,app,161,established,established,medium,7500.0670430433,14,3
U104902,app,699,established,established,medium,5726.80060715939,19,2
U104903,app,526,established,established,medium,6859.277991434977,12,2
U104904,app,10,cold_start,new,small,2408.565389174788,10,3
U104905,ussd,367,established,established,small,3605.2386977854794,19,4
U104906,ussd,795,established,established,medium,8155.198630641783,14,3
U104907,app,659,established,established,medium,12651.556750925167,12,2
U104908,ussd,5,cold_start,new,small,3661.664002209215,12,3
U104909,app,573,established,established,small,3010.8646695469106,14,1
U104910,app,605,established,established,small,2904.9358915236157,10,4
U104911,ussd,734,established,established,small,3959.849341009328,10,1
U104912,ussd,563,established,established,small,929.2788971412813,10,4
